suburb,year,type,price
Turner,2020,Multiple unit dwelling,"$505,000"
Turner,2020,Multiple unit dwelling,"$505,000"
Turner,2020,–,"$505,000"
Turner,2020,Multiple unit dwelling,"$505,000"
Turner,2020,Multiple unit dwelling,"$502,500"
Turner,2020,–,"$500,000"
Turner,2020,–,"$500,000"
Turner,2020,Multiple unit dwelling,"$500,000"
Turner,2020,Multiple unit dwelling,"$500,000"
Turner,2020,Multiple unit dwelling,"$500,000"
Turner,2020,Multiple unit dwelling,"$495,000"
Turner,2020,Multiple unit dwelling,"$490,000"
Turner,2020,–,"$490,000"
Turner,2020,Multiple unit dwelling,"$490,000"
Turner,2020,–,"$485,000"
Turner,2020,Multiple unit dwelling,"$480,000"
Turner,2020,–,"$475,000"
Turner,2020,Multiple unit dwelling,"$475,000"
Turner,2020,–,"$471,000"
Turner,2020,Multiple unit dwelling,"$470,000"
Turner,2020,Multiple unit dwelling,"$470,000"
Turner,2020,Multiple unit dwelling,"$447,500"
Turner,2020,Multiple unit dwelling,"$438,000"
Turner,2020,–,"$438,000"
Turner,2020,Multiple unit dwelling,"$437,500"
Turner,2020,–,"$422,500"
Turner,2020,Multiple unit dwelling,"$420,000"
Turner,2020,–,"$420,000"
Turner,2020,Multiple unit dwelling,"$420,000"
Turner,2020,Multiple unit dwelling,"$420,000"
Turner,2020,–,"$420,000"
Turner,2020,Multiple unit dwelling,"$420,000"
Turner,2020,Multiple unit dwelling,"$412,880"
Turner,2020,–,"$410,000"
Turner,2020,–,"$410,000"
Turner,2020,Multiple unit dwelling,"$410,000"
Turner,2020,–,"$410,000"
Turner,2020,Multiple unit dwelling,"$410,000"
Turner,2020,–,"$410,000"
Turner,2020,Multiple unit dwelling,"$406,500"
Turner,2020,Multiple unit dwelling,"$405,000"
Turner,2020,–,"$400,000"
Turner,2020,Multiple unit dwelling,"$400,000"
Turner,2020,–,"$400,000"
Turner,2020,Multiple unit dwelling,"$400,000"
Turner,2020,Multiple unit dwelling,"$400,000"
Turner,2020,Multiple unit dwelling,"$400,000"
Turner,2020,Multiple unit dwelling,"$399,000"
Turner,2020,Multiple unit dwelling,"$399,000"
Turner,2020,–,"$399,000"
Turner,2020,Multiple unit dwelling,"$396,000"
Turner,2020,Multiple unit dwelling,"$395,000"
Turner,2020,Multiple unit dwelling,"$390,000"
Turner,2020,Multiple unit dwelling,"$390,000"
Turner,2020,–,"$390,000"
Turner,2020,Multiple unit dwelling,"$389,000"
Turner,2020,Multiple unit dwelling,"$385,000"
Turner,2020,Multiple unit dwelling,"$385,000"
Turner,2020,Multiple unit dwelling,"$381,500"
Turner,2020,Multiple unit dwelling,"$381,000"
Turner,2020,Multiple unit dwelling,"$380,000"
Turner,2020,–,"$380,000"
Turner,2020,Multiple unit dwelling,"$380,000"
Turner,2020,–,"$380,000"
Turner,2020,–,"$380,000"
Turner,2020,Multiple unit dwelling,"$378,000"
Turner,2020,Multiple unit dwelling,"$375,000"
Turner,2020,Multiple unit dwelling,"$375,000"
Turner,2020,Multiple unit dwelling,"$375,000"
Turner,2020,–,"$375,000"
Turner,2020,Multiple unit dwelling,"$375,000"
Turner,2020,–,"$374,000"
Turner,2020,–,"$374,000"
Turner,2020,Multiple unit dwelling,"$372,000"
Turner,2020,Multiple unit dwelling,"$370,000"
Turner,2020,–,"$370,000"
Turner,2020,Multiple unit dwelling,"$370,000"
Turner,2020,Multiple unit dwelling,"$370,000"
Turner,2020,–,"$365,500"
Turner,2020,Multiple unit dwelling,"$365,500"
Turner,2020,–,"$361,000"
Turner,2020,Multiple unit dwelling,"$361,000"
Turner,2020,–,"$360,000"
Turner,2020,Multiple unit dwelling,"$360,000"
Turner,2020,–,"$355,000"
Turner,2020,Multiple unit dwelling,"$355,000"
Turner,2020,–,"$340,000"
Turner,2020,Multiple unit dwelling,"$320,000"
Turner,2020,–,"$310,000"
Turner,2020,Multiple unit dwelling,"$300,000"
Turner,2020,Multiple unit dwelling,"$292,500"
Turner,2020,Multiple unit dwelling,"$291,000"
Turner,2020,–,"$281,000"
Turner,2020,Multiple unit dwelling,"$281,000"
Turner,2020,Multiple unit dwelling,"$280,000"
Turner,2020,Multiple unit dwelling,"$279,000"
Turner,2020,Multiple unit dwelling,"$275,000"
Turner,2020,–,"$275,000"
Turner,2020,Multiple unit dwelling,"$145,000"
Turner,2020,Multiple unit dwelling,$0
Turner,2020,Multiple unit dwelling,$0
Turner,2020,Multiple unit dwelling,$0
Uriarra Village,2007,Single residential dwelling,"$299,900"
Uriarra Village,2007,Single residential dwelling,"$259,900"
Uriarra Village,2007,Single residential dwelling,"$220,000"
Uriarra Village,2007,Single residential dwelling,"$190,000"
Uriarra Village,2007,Single residential dwelling,"$185,000"
Uriarra Village,2007,Single residential dwelling,–
Uriarra Village,2020,–,"$850,000"
Uriarra Village,2020,Single residential dwelling,"$742,000"
Uriarra Village,2020,–,"$628,000"
Uriarra Village,2020,Single residential dwelling,"$600,000"
Wanniassa,2007,Retail plant nursery,"$1,825,000"
Wanniassa,2007,Multiple unit dwelling,"$1,188,000"
Wanniassa,2007,Multiple unit dwelling,"$840,000"
Wanniassa,2007,Single residential dwelling,"$640,000"
Wanniassa,2007,Single residential dwelling,"$615,000"
Wanniassa,2007,Single residential dwelling,"$598,000"
Wanniassa,2007,Single residential dwelling,"$589,000"
Wanniassa,2007,Single residential dwelling,"$575,000"
Wanniassa,2007,Single residential dwelling,"$570,000"
Wanniassa,2007,"Office,professional suite","$570,000"
Wanniassa,2007,Single residential dwelling,"$550,000"
Wanniassa,2007,Single residential dwelling,"$540,000"
Wanniassa,2007,Single residential dwelling,"$530,000"
Wanniassa,2007,Single residential dwelling,"$526,000"
Wanniassa,2007,Single residential dwelling,"$525,000"
Wanniassa,2007,Single residential dwelling,"$525,000"
Wanniassa,2007,Single residential dwelling,"$523,000"
Wanniassa,2007,Single residential dwelling,"$520,000"
Wanniassa,2007,Single residential dwelling,"$518,500"
Wanniassa,2007,Single residential dwelling,"$515,000"
Wanniassa,2007,Single residential dwelling,"$508,000"
Wanniassa,2007,Single residential dwelling,"$507,000"
Wanniassa,2007,Single residential dwelling,"$505,000"
Wanniassa,2007,Single residential dwelling...,"$505,000"
Wanniassa,2007,Single residential dwelling,"$500,000"
Wanniassa,2007,Single residential dwelling,"$500,000"
Wanniassa,2007,Single residential dwelling,"$500,000"
Wanniassa,2007,Single residential dwelling,"$495,000"
Wanniassa,2007,Single residential dwelling,"$495,000"
Wanniassa,2007,Single residential dwelling,"$495,000"
Wanniassa,2007,Single residential dwelling,"$485,000"
Wanniassa,2007,Single residential dwelling,"$480,000"
Wanniassa,2007,Single residential dwelling,"$480,000"
Wanniassa,2007,Single residential dwelling,"$472,000"
Wanniassa,2007,Single residential dwelling,"$470,000"
Wanniassa,2007,Single residential dwelling,"$470,000"
Wanniassa,2007,Single residential dwelling,"$467,000"
Wanniassa,2007,Single residential dwelling,"$460,000"
Wanniassa,2007,Single residential dwelling,"$460,000"
Wanniassa,2007,Single residential dwelling,"$460,000"
Wanniassa,2007,Single residential dwelling,"$460,000"
Wanniassa,2007,Single residential dwelling,"$450,000"
Wanniassa,2007,Single residential dwelling,"$445,000"
Wanniassa,2007,Single residential dwelling,"$442,500"
Wanniassa,2007,Single residential dwelling...,"$440,000"
Wanniassa,2007,Single residential dwelling,"$434,000"
Wanniassa,2007,Single residential dwelling,"$430,000"
Wanniassa,2007,Single residential dwelling,"$430,000"
Wanniassa,2007,Single residential dwelling,"$430,000"
Wanniassa,2007,Single residential dwelling,"$428,000"
Wanniassa,2007,Single residential dwelling,"$428,000"
Wanniassa,2007,Multiple unit dwelling,"$425,000"
Wanniassa,2007,–,"$425,000"
Wanniassa,2007,Single residential dwelling,"$425,000"
Wanniassa,2007,Single residential dwelling,"$425,000"
Wanniassa,2007,Single residential dwelling,"$422,500"
Wanniassa,2007,Single residential dwelling,"$420,000"
Wanniassa,2007,Single residential dwelling,"$420,000"
Wanniassa,2007,Single residential dwelling,"$419,000"
Wanniassa,2007,Single residential dwelling,"$415,000"
Wanniassa,2007,Single residential dwelling,"$411,000"
Wanniassa,2007,Single residential dwelling,"$410,000"
Wanniassa,2007,Single residential dwelling,"$410,000"
Wanniassa,2007,Single residential dwelling,"$405,000"
Wanniassa,2007,Single residential dwelling,"$405,000"
Wanniassa,2007,Single residential dwelling,"$402,000"
Wanniassa,2007,Single residential dwelling,"$400,000"
Wanniassa,2007,Single residential dwelling,"$400,000"
Wanniassa,2007,Single residential dwelling,"$400,000"
Wanniassa,2007,Single residential dwelling,"$400,000"
Wanniassa,2007,Single residential dwelling,"$400,000"
Wanniassa,2007,Single residential dwelling,"$396,500"
Wanniassa,2007,Single residential dwelling,"$396,200"
Wanniassa,2007,Single residential dwelling,"$395,000"
Wanniassa,2007,Single residential dwelling,"$392,000"
Wanniassa,2007,Single residential dwelling,"$390,000"
Wanniassa,2007,Single residential dwelling,"$390,000"
Wanniassa,2007,Single residential dwelling,"$390,000"
Wanniassa,2007,Single residential dwelling,"$386,500"
Wanniassa,2007,Single residential dwelling,"$384,500"
Wanniassa,2007,Single residential dwelling,"$383,500"
Wanniassa,2007,Multiple unit dwelling,"$380,000"
Wanniassa,2007,Multiple unit dwelling,"$380,000"
Wanniassa,2007,Single residential dwelling,"$380,000"
Wanniassa,2007,Single residential dwelling,"$376,000"
Wanniassa,2007,Multiple unit dwelling,"$375,000"
Wanniassa,2007,Single residential dwelling...,"$375,000"
Wanniassa,2007,Single residential dwelling,"$374,000"
Wanniassa,2007,Single residential dwelling,"$372,500"
Wanniassa,2007,Single residential dwelling,"$371,000"
Wanniassa,2007,Single residential dwelling,"$370,000"
Wanniassa,2007,Single residential dwelling,"$369,000"
Wanniassa,2007,Single residential dwelling,"$369,000"
Wanniassa,2007,Single residential dwelling,"$369,000"
Wanniassa,2007,Single residential dwelling,"$369,000"
Wanniassa,2007,Single residential dwelling,"$368,000"
Wanniassa,2007,Single residential dwelling...,"$368,000"
Wanniassa,2007,Single residential dwelling,"$367,500"
Wanniassa,2007,Single residential dwelling,"$360,000"
Wanniassa,2007,Single residential dwelling,"$360,000"
Wanniassa,2007,Single residential dwelling...,"$360,000"
Wanniassa,2007,Single residential dwelling,"$360,000"
Wanniassa,2007,Single residential dwelling...,"$360,000"
Wanniassa,2007,Single residential dwelling,"$360,000"
Wanniassa,2007,Single residential dwelling,"$359,000"
Wanniassa,2007,Single residential dwelling,"$355,000"
Wanniassa,2007,Single residential dwelling,"$355,000"
Wanniassa,2007,For residential purposes only,"$354,950"
Wanniassa,2007,Single residential dwelling,"$352,000"
Wanniassa,2007,Single residential dwelling,"$350,000"
Wanniassa,2007,Single residential dwelling,"$350,000"
Wanniassa,2007,For residential purposes only,"$349,200"
Wanniassa,2007,Single residential dwelling,"$347,000"
Wanniassa,2007,For residential purposes only,"$346,000"
Wanniassa,2007,Single residential dwelling,"$345,000"
Wanniassa,2007,Single residential dwelling,"$340,000"
Wanniassa,2007,Single residential dwelling,"$340,000"
Wanniassa,2007,Single residential dwelling,"$340,000"
Wanniassa,2007,Single residential dwelling,"$340,000"
Wanniassa,2007,Single residential dwelling,"$330,000"
Wanniassa,2007,Single residential dwelling,"$325,000"
Wanniassa,2007,Multiple unit dwelling,"$323,000"
Wanniassa,2007,Multiple unit dwelling,"$322,000"
Wanniassa,2007,Single residential dwelling,"$320,000"
Wanniassa,2007,–,"$320,000"
Wanniassa,2007,Single residential dwelling,"$320,000"
Wanniassa,2007,Multiple unit dwelling,"$320,000"
Wanniassa,2007,Single residential dwelling,"$320,000"
Wanniassa,2007,Multiple unit dwelling,"$320,000"
Wanniassa,2007,Single residential dwelling,"$320,000"
Wanniassa,2007,Single residential dwelling,"$318,000"
Wanniassa,2007,Multiple unit dwelling,"$310,000"
Wanniassa,2007,Medium density dwelling,"$310,000"
Wanniassa,2007,Single residential dwelling,"$307,500"
Wanniassa,2007,Medium density dwelling,"$307,000"
Wanniassa,2007,Multiple unit dwelling,"$305,000"
Wanniassa,2007,Multiple unit dwelling,"$300,000"
Wanniassa,2007,Single residential dwelling,"$300,000"
Wanniassa,2007,Multiple unit dwelling,"$295,000"
Wanniassa,2007,Multiple unit dwelling,"$295,000"
Wanniassa,2007,Multiple unit dwelling,"$289,000"
Wanniassa,2007,Single residential dwelling...,"$288,000"
Wanniassa,2007,Medium density dwelling,"$285,000"
Wanniassa,2007,Single residential dwelling,"$285,000"
Wanniassa,2007,Multiple unit dwelling,"$285,000"
Wanniassa,2007,Multiple unit dwelling,"$285,000"
Wanniassa,2007,For residential purposes only,"$285,000"
Wanniassa,2007,–,"$285,000"
Wanniassa,2007,Multiple unit dwelling,"$280,000"
Wanniassa,2007,Single residential dwelling,"$280,000"
Wanniassa,2007,Multiple unit dwelling,"$279,000"
Wanniassa,2007,Multiple unit dwelling,"$270,000"
Wanniassa,2007,Multiple unit dwelling,"$267,500"
Wanniassa,2007,Multiple unit dwelling,"$260,000"
Wanniassa,2007,Multiple unit dwelling,"$254,950"
Wanniassa,2007,Multiple unit dwelling,"$235,000"
Wanniassa,2007,Multiple unit dwelling,"$225,000"
Wanniassa,2007,Single residential dwelling,"$200,000"
Wanniassa,2007,Single residential dwelling,"$150,000"
Wanniassa,2007,Single residential dwelling,"$140,000"
Wanniassa,2007,Single residential dwelling,"$20,000"
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling...,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,For residential purposes only,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,Single residential dwelling,$0
Wanniassa,2007,"Shand goods,antique dealer,...",–
Wanniassa,2007,Single residential dwelling,–
Wanniassa,2007,"Shand goods,antique dealer,...",–
Wanniassa,2007,"Shand goods,antique dealer,...",–
Wanniassa,2007,–,–
Wanniassa,2007,–,–
Wanniassa,2007,Single residential dwelling,–
Wanniassa,2007,"Shand goods,antique dealer,...",–
Wanniassa,2007,Single residential dwelling,–
Wanniassa,2007,"Shand goods,antique dealer,...",–
Wanniassa,2007,"Shand goods,antique dealer,...",–
Wanniassa,2007,Single residential dwelling,–
Wanniassa,2007,–,–
Wanniassa,2007,–,–
Wanniassa,2007,"Shand goods,antique dealer,...",–
Wanniassa,2007,Single residential dwelling,–
Wanniassa,2007,Single residential dwelling,–
Wanniassa,2020,Retail plant nursery,"$6,450,000"
Wanniassa,2020,Service station (non-car sa...,"$5,805,000"
Wanniassa,2020,Single residential dwelling,"$1,020,000"
Wanniassa,2020,–,"$1,001,000"
Wanniassa,2020,–,"$1,000,000"
Wanniassa,2020,Single residential dwelling,"$950,000"
Wanniassa,2020,–,"$950,000"
Wanniassa,2020,Single residential dwelling,"$910,000"
Wanniassa,2020,Single residential dwelling,"$907,800"
Wanniassa,2020,Single residential dwelling,"$900,000"
Wanniassa,2020,–,"$899,000"
Wanniassa,2020,"Office,professional suite","$899,000"
Wanniassa,2020,Single residential dwelling,"$898,000"
Wanniassa,2020,Single residential dwelling,"$880,000"
Wanniassa,2020,Single residential dwelling,"$850,000"
Wanniassa,2020,–,"$847,000"
Wanniassa,2020,Single residential dwelling,"$830,000"
Wanniassa,2020,Single residential dwelling,"$829,000"
Wanniassa,2020,Single residential dwelling,"$815,000"
Wanniassa,2020,Single residential dwelling,"$805,000"
Wanniassa,2020,Single residential dwelling,"$800,000"
Wanniassa,2020,Single residential dwelling,"$790,000"
Wanniassa,2020,–,"$785,000"
Wanniassa,2020,Multiple unit dwelling,"$785,000"
Wanniassa,2020,Multiple unit dwelling,"$780,000"
Wanniassa,2020,Single residential dwelling,"$780,000"
Wanniassa,2020,Single residential dwelling,"$770,000"
Wanniassa,2020,Single residential dwelling,"$770,000"
Wanniassa,2020,Multiple unit dwelling,"$766,750"
Wanniassa,2020,–,"$765,000"
Wanniassa,2020,Multiple unit dwelling,"$765,000"
Wanniassa,2020,Single residential dwelling,"$765,000"
Wanniassa,2020,"Office,professional suite","$755,000"
Wanniassa,2020,–,"$749,999"
Wanniassa,2020,Single residential dwelling,"$748,000"
Wanniassa,2020,Single residential dwelling,"$745,000"
Wanniassa,2020,Single residential dwelling,"$735,000"
Wanniassa,2020,Single residential dwelling,"$724,000"
Wanniassa,2020,Single residential dwelling,"$720,000"
